,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,weo-country,weo-subject,unit,WEO Country,WEO Subject,Unit
21,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2001,2001-01-01,-1.709,-1.709,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
22,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2002,2002-01-01,-1.892,-1.892,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
23,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2003,2003-01-01,-1.668,-1.668,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
24,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2004,2004-01-01,-2.526,-2.526,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
25,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2005,2005-01-01,-3.579,-3.579,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
26,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2006,2006-01-01,-4.039,-4.039,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
27,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2007,2007-01-01,-3.707,-3.707,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
28,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2008,2008-01-01,-6.178,-6.178,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
29,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2009,2009-01-01,-3.075,-3.075,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
30,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2010,2010-01-01,-4.224,-4.224,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
31,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2011,2011-01-01,-4.867,-4.867,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
32,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2012,2012-01-01,0.879,0.879,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
33,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2013,2013-01-01,1.831,1.831,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
34,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2014,2014-01-01,1.157,1.157,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
35,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2015,2015-01-01,-1.852,-1.852,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
36,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2016,2016-01-01,-2.458,-2.458,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
37,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2017,2017-01-01,-1.827,-1.827,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
38,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2018,2018-01-01,-2.331,-2.331,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
39,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2019,2019-01-01,-2.852,-2.852,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
40,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2020,2020-01-01,-0.468,-0.468,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
41,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2021,2021-01-01,-1.412,-1.412,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
42,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2022,2022-01-01,-2.518,-2.518,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
43,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2023,2023-01-01,-3.698,-3.698,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
44,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2024,2024-01-01,-3.468,-3.468,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
45,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2025,2025-01-01,-3.326,-3.326,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
46,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA.us_dollars,Slovak Republic – Current account balance (BCA) – U.S. dollars,2026,2026-01-01,-2.518,-2.518,SVK,BCA,us_dollars,Slovak Republic,Current account balance,U.S. dollars
0,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1980,1980-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
1,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1981,1981-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
2,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1982,1982-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
3,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1983,1983-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
4,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1984,1984-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
5,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1985,1985-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
6,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1986,1986-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
7,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1987,1987-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
8,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1988,1988-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
9,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1989,1989-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
10,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1990,1990-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
11,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1991,1991-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
12,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1992,1992-01-01,NA,,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
13,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1993,1993-01-01,-4.746,-4.746,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
14,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1994,1994-01-01,4.193,4.193,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
15,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1995,1995-01-01,2.686,2.686,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
16,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1996,1996-01-01,-9.667,-9.667,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
17,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1997,1997-01-01,-8.8,-8.8,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
18,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1998,1998-01-01,-9.573,-9.573,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
19,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,1999,1999-01-01,-4.466,-4.466,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
20,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2000,2000-01-01,-3.083,-3.083,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
21,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2001,2001-01-01,-7.979,-7.979,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
22,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2002,2002-01-01,-7.603,-7.603,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
23,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2003,2003-01-01,-4.893,-4.893,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
24,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2004,2004-01-01,-5.85,-5.85,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
25,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2005,2005-01-01,-7.287,-7.287,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
26,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2006,2006-01-01,-7.026,-7.026,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
27,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2007,2007-01-01,-4.8,-4.8,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
28,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2008,2008-01-01,-6.358,-6.358,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
29,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2009,2009-01-01,-3.443,-3.443,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
30,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2010,2010-01-01,-4.669,-4.669,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
31,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2011,2011-01-01,-4.904,-4.904,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
32,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2012,2012-01-01,0.93,0.93,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
33,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2013,2013-01-01,1.852,1.852,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
34,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2014,2014-01-01,1.141,1.141,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
35,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2015,2015-01-01,-2.092,-2.092,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
36,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2016,2016-01-01,-2.741,-2.741,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
37,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2017,2017-01-01,-1.914,-1.914,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
38,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2018,2018-01-01,-2.205,-2.205,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
39,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2019,2019-01-01,-2.714,-2.714,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
40,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2020,2020-01-01,-0.449,-0.449,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
41,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2021,2021-01-01,-1.2,-1.2,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
42,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2022,2022-01-01,-1.978,-1.978,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
43,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2023,2023-01-01,-2.73,-2.73,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
44,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2024,2024-01-01,-2.425,-2.425,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
45,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2025,2025-01-01,-2.209,-2.209,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
46,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.BCA_NGDPD.pcent_gdp,Slovak Republic – Current account balance (BCA_NGDPD) – Percent of GDP,2026,2026-01-01,-1.597,-1.597,SVK,BCA_NGDPD,pcent_gdp,Slovak Republic,Current account balance,Percent of GDP
0,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.FLIBOR6.pcent,Slovak Republic – Six-month London interbank offered rate (LIBOR) – Percent,1980,1980-01-01,NA,,SVK,FLIBOR6,pcent,Slovak Republic,Six-month London interbank offered rate (LIBOR),Percent
1,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.FLIBOR6.pcent,Slovak Republic – Six-month London interbank offered rate (LIBOR) – Percent,1981,1981-01-01,NA,,SVK,FLIBOR6,pcent,Slovak Republic,Six-month London interbank offered rate (LIBOR),Percent
2,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.FLIBOR6.pcent,Slovak Republic – Six-month London interbank offered rate (LIBOR) – Percent,1982,1982-01-01,NA,,SVK,FLIBOR6,pcent,Slovak Republic,Six-month London interbank offered rate (LIBOR),Percent
3,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.FLIBOR6.pcent,Slovak Republic – Six-month London interbank offered rate (LIBOR) – Percent,1983,1983-01-01,NA,,SVK,FLIBOR6,pcent,Slovak Republic,Six-month London interbank offered rate (LIBOR),Percent
4,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.FLIBOR6.pcent,Slovak Republic – Six-month London interbank offered rate (LIBOR) – Percent,1984,1984-01-01,NA,,SVK,FLIBOR6,pcent,Slovak Republic,Six-month London interbank offered rate (LIBOR),Percent
5,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),SVK.FLIBOR6.pcent,Slovak Republic – Six-month London interbank offered rate (LIBOR) – Percent,1985,1985-01-01,NA,,SVK,FLIBOR6,pcent,Slovak Republic,Six-month London interbank offered rate (LIBOR),Percent
