,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,weo-country,weo-subject,unit,WEO Country,WEO Subject,Unit
0,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1980,1980-01-01,-0.329,-0.329,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
1,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1981,1981-01-01,-0.535,-0.535,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
2,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1982,1982-01-01,-0.194,-0.194,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
3,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1983,1983-01-01,0.199,0.199,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
4,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1984,1984-01-01,-0.202,-0.202,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
5,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1985,1985-01-01,0.075,0.075,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
6,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1986,1986-01-01,-0.099,-0.099,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
7,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1987,1987-01-01,0.545,0.545,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
8,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1988,1988-01-01,0.721,0.721,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
9,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1989,1989-01-01,0.112,0.112,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
10,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1990,1990-01-01,0.209,0.209,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
11,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1991,1991-01-01,-0.241,-0.241,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
12,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1992,1992-01-01,-0.264,-0.264,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
13,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1993,1993-01-01,-0.096,-0.096,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
14,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1994,1994-01-01,0.016,0.016,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
15,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1995,1995-01-01,-0.471,-0.471,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
16,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1996,1996-01-01,-0.201,-0.201,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
17,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1997,1997-01-01,-0.507,-0.507,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
18,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1998,1998-01-01,-1.016,-1.016,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
19,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,1999,1999-01-01,-1.159,-1.159,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
20,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2000,2000-01-01,-0.673,-0.673,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
21,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2001,2001-01-01,-0.17,-0.17,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
22,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2002,2002-01-01,-0.096,-0.096,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
23,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2003,2003-01-01,-0.537,-0.537,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
24,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2004,2004-01-01,-1.003,-1.003,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
25,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2005,2005-01-01,-1.064,-1.064,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
26,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2006,2006-01-01,-0.463,-0.463,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
27,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2007,2007-01-01,-1.537,-1.537,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
28,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2008,2008-01-01,-2.641,-2.641,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
29,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2009,2009-01-01,-0.212,-0.212,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
30,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2010,2010-01-01,-3.113,-3.113,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
31,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2011,2011-01-01,-4.523,-4.523,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
32,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2012,2012-01-01,-3.735,-3.735,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
33,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2013,2013-01-01,-4.084,-4.084,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
34,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2014,2014-01-01,-6.677,-6.677,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
35,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2015,2015-01-01,-4.848,-4.848,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
36,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2016,2016-01-01,-4.508,-4.508,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
37,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2017,2017-01-01,-3.682,-3.682,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
38,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2018,2018-01-01,-4.967,-4.967,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
39,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2019,2019-01-01,-3.332,-3.332,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
40,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2020,2020-01-01,-0.306,-0.306,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
41,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2021,2021-01-01,-2.326,-2.326,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
42,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2022,2022-01-01,-2.337,-2.337,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
43,annual,IMF,WEO:2021-04,WEO by countries (2021-04 release),PAN.BCA.us_dollars,Panama – Current account balance (BCA) – U.S. dollars,2023,2023-01-01,-2.054,-2.054,PAN,BCA,us_dollars,Panama,Current account balance,U.S. dollars
